"PlotVisit","PlotID","Date","Latitude","Longitude","GDMforb","GDMgrass","GDMshrub","GDMherb","GDMtotal","cc","cti","elev","gsri","slope","Year","cover_class","ndvi_dur","ndvi_ti","sum_precip","class_name","cc_std","cti_std","elev_std","gsri_std","ndvi_ti_std","sum_precip_std","slope_std","ndvi_dur_std"
"692.2015-08-25",692,2015-08-25,46.69859,-113.98097,3.057,26.568,0,29.625,29.625,0,5.47442600926918,1667.53840758278,610099.943261944,12.6185760684228,2015,"3",251.252292664601,33.4111601224395,114.090232784462,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.453601666264938,0.504811301863081,0.912082232771569,0.139355840099781,-0.984165029607618,-0.305872071155536,0.635257222635678
"694.2015-08-25",694,2015-08-25,46.6974,-113.98276,3.548,33.054,0,36.602,36.602,0,6.58249895012228,1595.15568241791,617224.523110278,21.2437927186003,2015,"3",257.455578421462,30.9902433682647,114.04147997296,"Grass/Shrub/Open Woodland",-0.97758600587696,0.193087125505422,0.287056662203475,1.04132768263878,-0.056339260857484,-0.98615545747391,0.643909475775648,0.785473491551873
"695.2015-08-25",695,2015-08-25,46.70141,-113.99933,0.436,38.917,47.396,39.353,86.749,0,8.61426782911624,1420.52569915573,599317.098962666,18.9376517432039,2015,"3",222.668558070031,31.2336994152882,114.135848674872,"Grass/Shrub/Open Woodland",-0.97758600587696,1.3788593910944,-0.238296438172411,0.716473005002993,-0.0366594616166598,-0.98230267261485,0.389964533649668,-0.0569149794490277
"696.2015-08-25",696,2015-08-25,46.70232,-113.99872,13.276,11.267,0,24.543,24.543,0,7.14657799208402,1460.26420512575,608384.905664342,24.5000594587337,2015,"3",249.222578863785,35.5924019720713,114.282782366942,"Grass/Shrub/Open Woodland",-0.97758600587696,0.522292524049287,-0.118747968169347,0.880970109592407,0.315676790929588,-0.976303820319314,1.00247925866926,0.586106490898205
"7.2014-07-17",7,2014-07-17,46.45158,-113.83524,0,14.335,287.451,14.335,301.786,35,5.63899040254662,1922.22621375411,541967.178635973,11.3241956097553,2014,"3",247.494901454974,39.418732699873,192.065267406485,"Grass/Shrub/Open Woodland",0.80834588555361,-0.357559298715487,1.27100864152133,-0.323899397336597,0.624978701778767,2.19931664058272,-0.448405148782683,0.544269750755231
"70.2014-08-19",70,2014-08-19,46.73029,-113.80087,3.082,24.937,8.961,28.019,36.98,44.9058089879209,5.10154947406932,1708.96212068697,626047.249980394,15.4506540344885,2014,"3",188.385523070501,35.0575124498903,180.782201234602,"Grass/Shrub/Open Woodland",1.31380589075211,-0.671218275368544,0.629429512904767,1.20137884743136,0.272438931195796,1.7386636313747,0.0059873870743352,-0.887099144197013
"709.2014-07-30",709,2014-07-30,45.97632,-114.0332,24.117,5.568,108.147,29.685,137.832,20.5042766805383,4.44293616557917,1379.94921863256,568218.590142426,31.8164287414865,2014,"3",238.755320441727,38.0233066477117,147.767087125795,"Grass/Shrub/Open Woodland",0.0686780408227419,-1.05559535832796,-0.360365852868445,0.152321735983125,0.512179266736155,0.39075771361386,1.80813467778848,0.332635577648066
"8.2014-08-29",8,2014-08-29,46.57524,-113.82969,0,1.505,38.732,1.505,40.237,25,5.39870444086557,1984.88219346569,567764.558823437,8.00047224044365,2014,"3",173.878130461662,33.3883902648875,182.195961095036,"Grass/Shrub/Open Woodland",0.298079630859162,-0.497793964241445,1.45950154854491,0.144085252804364,0.137515235888695,1.79638311330323,-0.814403042089079,-1.23840431936034
"800.2014-07-25",800,2014-07-25,46.67424,-113.85197,0,3.095,126.256,3.095,129.351,5.61869305322026,10.7749023673771,1621.68044052218,570346.100940981,17.579978546853,2014,"3",201.189398803976,46.8683246492392,165.586181781689,"Grass/Shrub/Open Woodland",-0.690883059822518,2.63983968173253,0.366853176218365,0.190916445581462,1.22716737518426,1.11825673290132,0.240461860156749,-0.577045647431691
"824.2015-08-12",824,2015-08-12,45.86584,-114.06641,10.262,6.278,10.275,16.54,26.815,0,4.51211396186144,1373.31211911876,568836.448838241,31.8246083914653,2015,"3",218.271108906817,26.0890665433723,136.622412292371,"Grass/Shrub/Open Woodland",-0.97758600587696,-1.01522210865662,-0.380332760852642,0.163530175890458,-0.45252648699929,-0.0642452014142135,1.80903539494438,-0.163401836888428
"826.2015-08-12",826,2015-08-12,45.86853,-114.0713,17.877,7.079,0,24.956,24.956,0,4.64598026786693,1475.34260013766,609882.321705567,26.9009547460008,2015,"3",201.081990854594,28.4748311973811,137.108100197598,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.937095627539952,-0.0733864476548062,0.908134407558927,-0.25967291034433,-0.0444160528768891,1.26685824559168,-0.57964659506503
"827.2015-08-12",827,2015-08-12,45.86814,-114.06842,20.17,77.784,0,97.954,97.954,6.82719264786232,4.96991970783264,1475.70373057956,600069.661854689,15.1200522484875,2015,"3",200.071953231634,27.9557811263382,136.651996534064,"Grass/Shrub/Open Woodland",-0.629217403626742,-0.748039476708482,-0.0723000305702676,0.73012508436817,-0.301630386114391,-0.063037367501583,-0.0304174347940916,-0.604105259252491
"828.2015-08-12",828,2015-08-12,45.87001,-114.07207,9.832,48.418,85.056,58.25,143.306,25,4.85088616004068,1502.98870829429,582075.886514214,9.09881084849033,2015,"3",209.591702116682,30.3847558883696,136.963216218456,"Grass/Shrub/Open Woodland",0.298079630859162,-0.817509326899441,0.00978351183379133,0.403703928567245,-0.105283915109679,-0.0503312216759389,-0.69345747231219,-0.373578855249677
"877.2014-08-05",877,2014-08-05,45.53487,-114.27888,0,3.76,2.463,3.76,6.223,30.7876044356767,6.06096263297981,2015.16543848484,645016.388582432,25.5603998362925,2014,"3",187.42824184273,33.7182207881535,177.047958323939,"Grass/Shrub/Open Woodland",0.593401554763734,-0.111289669886372,1.55060501407275,1.54549385553067,0.164177126446488,1.58620593878425,1.1192405836211,-0.910280280771326
"907.2015-08-13",907,2015-08-13,46.24067,-113.84244,1.268,0.701,68.634,1.969,70.603,55,4.58651088506756,1922.36313489171,610197.905858748,11.7930231960702,2015,"3",212.556357511919,52.9791441928526,138.803809670737,"Grass/Shrub/Open Woodland",1.82887839494251,-0.971802894446265,1.27142055213828,0.913859350884314,1.72113621796122,0.0248145675630375,-0.39677933945707,-0.301787954499671
"911.2015-08-13",911,2015-08-13,46.24444,-113.84091,0.511,4.862,20.013,5.373,25.386,45,5.12627887189247,1961.46934060489,579425.818135737,28.1758638489784,2015,"3",211.738869544768,57.5201387241568,140.596337802175,"Grass/Shrub/Open Woodland",1.31861214024806,-0.656785809950568,1.38906682359509,0.355629615829333,2.08820806449106,0.0979979970721717,1.40724719918368,-0.321583913790029
"912.2014-08-04",912,2014-08-04,45.53302,-114.35481,0,46.157,1.398,46.157,47.555,38.4445965284332,5.37944082050236,2079.95035674083,642896.18464093,21.4608823418482,2014,"3",202.961998683513,48.9190483364789,175.787252548923,"Grass/Shrub/Open Woodland",0.984112022503321,-0.509036515989183,1.74550257420299,1.50703169803324,1.39293787444565,1.53473518605268,0.667814697702672,-0.534121082834496
"920.2015-08-10",920,2015-08-10,45.55212,-114.36637,0,14.751,12.555,14.751,27.306,44.9088436590894,4.21417060129154,1830.23860963631,461948.684794454,26.3453180922849,2015,"3",241.608884344996,43.4016359918764,165.139127477799,"Grass/Shrub/Open Woodland",1.31396073978125,-1.18910653878683,0.994275104034339,-1.77549745005004,0.946937174942916,1.1000048758946,1.20567329663309,0.401736331581395
"950.2014-08-01",950,2014-08-01,46.71062,-114.03927,0,0.894,0,0.894,0.894,0,8.8254857997022,991.294142623733,547492.732073137,5,2014,"3",264.641592498536,19.9349835481345,131.706968085207,"Grass/Shrub/Open Woodland",-0.97758600587696,1.50212951994824,-1.5295874569931,-0.223661537005997,-0.94999253616254,-0.264927722559629,-1.14480554461567,0.959487113581686
"952.2014-08-18",952,2014-08-18,46.67215,-114.01369,1.071,0,0,1.071,1.071,0,5.66835894515356,1100.95153905664,550621.736492316,10.2749091029776,2014,"3",NA,16.0660730285306,133.137220911909,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.34041935545515,-1.19969649486269,-0.166898949961961,-1.26273638967294,-0.206534883369328,-0.56394925648471,NA
"954.2014-08-07",954,2014-08-07,46.68086,-114.02947,0,1.678,0,1.678,1.678,0,6.52013892238508,1013.1569836512,543640.424777283,4.72556313746609,2014,"3",245.800213031082,35.5688710415288,130.570377818777,"Grass/Shrub/Open Woodland",-0.97758600587696,0.156692832760499,-1.46381575443524,-0.293545403855473,0.313774665290532,-0.311331219489622,-1.17502566295056,0.50323185858157
"955.2014-08-18",955,2014-08-18,46.68067,-114.02991,0,0.941,0,0.941,0.941,0,6.49508921041714,1011.1569836512,543319.744778191,4.27490910297756,2014,"3",251.086828123955,35.3179554818644,130.448122669929,"Grass/Shrub/Open Woodland",-0.97758600587696,0.142073426970959,-1.46983251158727,-0.299362789810622,0.293491875435988,-0.316322522505133,-1.22465025829315,0.631250399976187
"956.2014-08-08",956,2014-08-08,46.68763,-114.03329,0,22.644,0,22.644,22.644,0,4.97152892043339,1046.61821931602,576864.455805393,12.7932576015791,2014,"3",154.747842165258,20.6121879488016,130.51561240472,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.747100314931209,-1.36315168993418,0.309164500172638,-0.895250635876746,-0.313567123489602,-0.286636693829904,-1.70165567417639
"957.2014-08-08",957,2014-08-08,46.68937,-114.03595,0,22.841,0,22.841,22.841,0,6.85292570437853,1022.2650341186,526364.206312182,13.6569241924658,2014,"3",NA,32.381715539903,129.975397438505,"Grass/Shrub/Open Woodland",-0.97758600587696,0.350912431516158,-1.43641529053985,-0.60694951680792,0.0561405617710329,-0.335622444801674,-0.191532463525355,NA
"1200.2015-07-16",1200,2015-07-16,46.67586,-114.00526,0,16.751,0,16.751,16.751,0,5.81546338718351,1201.15745589164,545359.785867538,7.27443686253391,2015,"4",268.483691728767,12.6628091926474,111.31335886525,"Dry Ag",-0.97758600587696,-0.254566889996369,-0.898239161466276,-0.262354849138596,-1.53783963673787,-1.0975362806124,-0.894351759011301,1.05252584076472
"1201.2015-07-16",1201,2015-07-16,46.67507,-114.00693,1.65,11.342,0,12.992,12.992,0,6.58243620685013,1188.6082288436,523337.210872528,9.70680185715458,2015,"4",305.94327076633,10.2862876553497,111.125872799513,"Dry Ag",-0.97758600587696,0.193050507545213,-0.935991987263167,-0.661861581192391,-1.72994604492667,-1.10519076203179,-0.626507427559691,1.95963191627808
"1202.2015-07-16",1202,2015-07-16,46.69481,-114.02106,0,41.672,0,41.672,41.672,0,6.88149468511749,1157.1766894124,552661.857917345,9.08787246575548,2015,"4",346.578980379273,15.6279471416625,111.418346273557,"Dry Ag",-0.97758600587696,0.367585737897921,-1.03054995709918,-0.129889551937849,-1.29815234914978,-1.09324996651757,-0.694661972384036,2.94364989031174
"1203.2015-07-16",1203,2015-07-16,46.69595,-114.02146,0,31.617,0,31.617,31.617,0,8.06571453627943,1157.74479665822,561019.447417621,8.43142051373337,2015,"4",345.317647144962,15.9680293206316,111.45625370409,"Dry Ag",-0.97758600587696,1.05871506386881,-1.02884087543197,0.0217236572285995,-1.27066176475345,-1.09170232231518,-0.766948382774056,2.91310595283335
"1204.2015-07-16",1204,2015-07-16,46.69637,-114.02289,0,25.6,0,25.6,25.6,0,5.34276525029547,1147.65739643291,552420.392239702,8,2015,"4",251.226916912064,17.0638481871038,111.375394942869,"Dry Ag",-0.97758600587696,-0.530440955453542,-1.05918759415749,-0.134269928156344,-1.18208111309108,-1.09500353770377,-0.814455043711448,0.634642733634768
"1205.2015-07-16",1205,2015-07-16,46.6951,-114.02276,0,31.924,0,31.924,31.924,0,8.39480302274465,1137.22597591918,552164.930384061,9.72509089702244,2015,"4",345.93484947509,17.4472343518862,111.279138172547,"Dry Ag",-0.97758600587696,1.2507762792017,-1.09056925614841,-0.138904205988745,-1.15109004572235,-1.09893340660908,-0.624493496399222,2.92805187582194
"1206.2015-07-16",1206,2015-07-16,46.69736,-114.02206,0,9.964,0,9.964,9.964,0,8.09707138176238,1154.0197057612,557102.088262287,7.36278156873304,2015,"4",NA,14.7354019201808,111.513154049665,"Dry Ag",-0.97758600587696,1.07701541195193,-1.04004735908028,-0.0493403012223452,-1.37030135093829,-1.08937925560486,-0.884623519696262,NA
"1207.2015-07-31",1207,2015-07-31,46.70684,-114.03217,0.227,11.889,0,12.116,12.116,0,7.78078090281391,1077.40183976815,522625.467122645,12.0686389450003,2015,"4",NA,15.3329747056609,110.89628327021,"Dry Ag",-0.97758600587696,0.892423315043426,-1.27054290567379,-0.674773169398584,-1.32199648197401,-1.11456419882149,-0.36642940588502,NA
"1208.2015-07-31",1208,2015-07-31,46.7061,-114.03335,0.357,20.827,0,21.184,21.184,0,7.23634492913913,1069.60858216658,524645.121984547,12.637218431267,2015,"4",NA,14.0793394868787,110.82095296991,"Dry Ag",-0.97758600587696,0.574681920022085,-1.29398797487975,-0.638135050834439,-1.42333423771472,-1.11763970409543,-0.303819233187671,NA
"1209.2015-07-31",1209,2015-07-31,46.70509,-114.03422,0.786,19.144,0,19.93,19.93,0,7.345146461195,1058.1766894124,542005.475249227,11.362781568733,2015,"4",99.1374897144616,12.6237193692065,110.785850038788,"Dry Ag",-0.97758600587696,0.638180204939867,-1.32837943612472,-0.323204666824234,-1.54099946738116,-1.11907284918269,-0.444156185157299,-3.04829356668908
"1210.2015-08-27",1210,2015-08-27,46.70617,-114.03466,0,17.022,0,17.022,17.022,0,5.1833799459455,1043.76568473524,488017.068664597,16.1563924932884,2015,"4",NA,11.0078667908781,110.682809337428,"Dry Ag",-0.97758600587696,-0.623460725268223,-1.37173319385434,-1.3025965811805,-1.67161710753864,-1.12327968519954,0.0837010715316419,NA
"1211.2015-08-27",1211,2015-08-27,46.70494,-114.03242,0,13.678,0,13.678,13.678,0,6.98915061939308,1085.24580059784,539624.421731073,11.2749091029776,2015,"4",295.514022327902,17.495544948759,110.965610229112,"Dry Ag",-0.97758600587696,0.430415433937599,-1.24694530196265,-0.366398839626393,-1.1471848527346,-1.11173379157662,-0.45383242284997,1.70708143747933
"1212.2015-07-21",1212,2015-07-21,46.48051,-113.94422,0,38.059,0,38.059,38.059,0,6.35984904873952,1411.90142698644,539211.707341677,7.6376906717106,2015,"4",269.387991908424,24.5480363161517,117.327016243893,"Dry Ag",-0.97758600587696,0.0631451420813395,-0.264241513800231,-0.373885801392525,-0.577095853283397,-0.852017081698109,-0.854351399739006,1.07442400962114
"1213.2015-07-21",1213,2015-07-21,46.47941,-113.94303,0,31.407,0,31.407,31.407,0,7.28051886613815,1422.51929297949,569748.960121039,2.63769067171061,2015,"4",248.170986886087,25.3797453681777,117.600959399425,"Dry Ag",-0.97758600587696,0.60046252425166,-0.232298953223752,0.180083844143844,-0.509864550669373,-0.840832822293299,-1.40493556791271,0.560641563196432
"1214.2015-07-21",1214,2015-07-21,46.48006,-113.94714,1.673,39.599,0,41.272,41.272,0,5.78733953153357,1397.81355452069,546724.465022513,6.65597971157847,2015,"4",243.418762441224,17.1080363161517,117.130867091088,"Dry Ag",-0.97758600587696,-0.270980414376975,-0.30662316750785,-0.237598502088837,-1.17850916029252,-0.860025250410136,-0.962454302213278,0.445563610456606
"1215.2015-07-21",1215,2015-07-21,46.47782,-113.94644,0,33.633,0,33.633,33.633,0,8.29817285236814,1403.0883447062,565618.225057701,4.27443686253391,2015,"4",264.579211226198,23.3977073599947,117.635337895351,"Dry Ag",-0.97758600587696,1.19438139234412,-0.290754601720784,0.105149079861816,-0.670082834690759,-0.839429253674725,-1.22470225991552,0.957976513820816
"1216.2015-07-21",1216,2015-07-21,46.47841,-113.94465,0,34.579,0,34.579,34.579,0,5.83213002273281,1414.22609483664,559360.525052213,5.3623093282894,2015,"4",242.920431567061,24.638427200889,117.687137077087,"Dry Ag",-0.97758600587696,-0.244839979421374,-0.25724803284334,-0.00837049175648071,-0.569789095096121,-0.837314451848886,-1.10490918858811,0.433496230758704
"1217.2015-07-31",1217,2015-07-31,46.48507,-113.94688,8.249,27.064,0,35.313,35.313,0,6.22516074637264,1389.72603537791,563297.927814949,6.20579791753359,2015,"4",NA,21.8956581592709,116.245736315846,"Dry Ag",-0.97758600587696,-0.0154610690370176,-0.330953486830103,0.0630570734068459,-0.79150116494583,-0.896162427038023,-1.01202689593351,NA
"1218.2015-07-31",1218,2015-07-31,46.48972,-113.94481,10.222,31.459,0,41.681,41.681,0,5.70395745608344,1400.74538781613,548119.470362683,7.6376906717106,2015,"4",265.129944178194,25.1734586577602,115.529625209795,"Dry Ag",-0.97758600587696,-0.319643504720685,-0.297803103033389,-0.212292014324556,-0.526539762054343,-0.925399048618045,-0.854351399739006,0.971312841125504
"1219.2015-07-31",1219,2015-07-31,46.48823,-113.94223,19.455,27.986,0,47.441,47.441,0,7.06321149744663,1440.38248732993,574134.29790889,7.79372984202276,2015,"4",NA,25.9002056776004,116.026844405111,"Dry Ag",-0.97758600587696,0.473638526912896,-0.178559702040677,0.259637300947753,-0.467793078107961,-0.905099112849798,-0.837168860381239,NA
"1220.2015-07-31",1220,2015-07-31,46.48859,-113.94427,11.006,11.012,0,22.018,22.018,0,5.48158955658183,1416.76426801391,534428.620700375,9.45018179404488,2015,"4",NA,24.6521169390026,115.771011072863,"Dry Ag",-0.97758600587696,-0.449420907412686,-0.249612247034631,-0.460654733437464,-0.568682483446799,-0.915544003676495,-0.654765616356478,NA
"1221.2015-07-31",1221,2015-07-31,46.48534,-113.94415,1.402,19.601,0,21.003,21.003,0,6.39411969252187,1411.81343560322,577031.202047822,5.63721843126696,2015,"4",NA,25.4440760837354,116.405848355153,"Dry Ag",-0.97758600587696,0.0831460286689478,-0.264506225192393,0.312189407405795,-0.504664369434714,-0.889625543216425,-1.07463706863086,NA
"1227.2015-07-22",1227,2015-07-22,46.71213,-114.03623,0,22.658,0,22.658,22.658,0,6.14305441543819,1016.69421234758,527986.233907258,4.60669320480069,2015,"4",NA,13.6708919823911,110.22199359682,"Dry Ag",-0.97758600587696,-0.0633796148213939,-1.45317443140658,-0.577524667808349,-1.45635114153374,-1.14209337948864,-1.18811524355005,NA
"1228.2015-07-22",1228,2015-07-22,46.71537,-114.03191,0,37.413,0,37.413,37.413,0,6.14544587474643,1085.03858595898,539619.065197435,5.79420208246641,2015,"4",NA,4.41810299055693,110.525668896249,"Dry Ag",-0.97758600587696,-0.0619839215654768,-1.24756868204285,-0.366496011335397,-2.20430146769458,-1.12969524777754,-1.05735052602835,NA
